trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
377,11:21:00,11:21:00,363230,2,,0,,,,3386.24741389218,1
377,11:29:00,11:29:00,361738,3,,0,,,,6786.8524858038,1
377,11:34:00,11:34:00,1360600,4,,0,,,,9383.27792366366,1
377,11:41:00,11:41:00,362600,5,,0,,,,12636.8520968247,1
377,11:48:00,11:48:00,362209,6,,0,,,,14515.5925393391,1
378,12:10:00,12:10:00,362644,0,,0,,,,0,1
378,12:16:00,12:16:00,469731,1,,0,,,,1603.86037667292,1
378,12:21:00,12:21:00,363230,2,,0,,,,3386.24741389218,1
378,12:29:00,12:29:00,361738,3,,0,,,,6786.8524858038,1
378,12:34:00,12:34:00,1360600,4,,0,,,,9383.27792366366,1
378,12:41:00,12:41:00,362600,5,,0,,,,12636.8520968247,1
378,12:48:00,12:48:00,362209,6,,0,,,,14515.5925393391,1
379,13:10:00,13:10:00,362644,0,,0,,,,0,1
379,13:16:00,13:16:00,469731,1,,0,,,,1603.86037667292,1
379,13:21:00,13:21:00,363230,2,,0,,,,3386.24741389218,1
379,13:29:00,13:29:00,361738,3,,0,,,,6786.8524858038,1
379,13:34:00,13:34:00,1360600,4,,0,,,,9383.27792366366,1
379,13:41:00,13:41:00,362600,5,,0,,,,12636.8520968247,1
379,13:48:00,13:48:00,362209,6,,0,,,,14515.5925393391,1
38,14:45:00,14:45:00,358424,0,,0,,,,0,1
38,14:55:00,14:55:00,475001,1,,0,,,,3847.21591274712,1
38,15:01:00,15:01:00,376572,2,,0,,,,5629.38279801951,1
38,15:10:00,15:10:00,349823,3,,0,,,,7606.03723719668,1
38,15:17:00,15:17:00,1355359,4,,0,,,,11172.1091961239,1
38,15:24:00,15:24:00,475003,5,,0,,,,14153.1823098613,1
380,14:10:00,14:10:00,362644,0,,0,,,,0,1
380,14:16:00,14:16:00,469731,1,,0,,,,1603.86037667292,1
380,14:21:00,14:21:00,363230,2,,0,,,,3386.24741389218,1
380,14:29:00,14:29:00,361738,3,,0,,,,6786.8524858038,1
380,14:34:00,14:34:00,1360600,4,,0,,,,9383.27792366366,1
380,14:41:00,14:41:00,362600,5,,0,,,,12636.8520968247,1
380,14:48:00,14:48:00,362209,6,,0,,,,14515.5925393391,1
381,15:10:00,15:10:00,362644,0,,0,,,,0,1
381,15:16:00,15:16:00,469731,1,,0,,,,1603.86037667292,1
381,15:21:00,15:21:00,363230,2,,0,,,,3386.24741389218,1
381,15:29:00,15:29:00,361738,3,,0,,,,6786.8524858038,1
381,15:34:00,15:34:00,1360600,4,,0,,,,9383.27792366366,1
381,15:41:00,15:41:00,362600,5,,0,,,,12636.8520968247,1
381,15:48:00,15:48:00,362209,6,,0,,,,14515.5925393391,1
382,16:10:00,16:10:00,362644,0,,0,,,,0,1
382,16:16:00,16:16:00,469731,1,,0,,,,1603.86037667292,1
382,16:21:00,16:21:00,363230,2,,0,,,,3386.24741389218,1
382,16:29:00,16:29:00,361738,3,,0,,,,6786.8524858038,1
382,16:34:00,16:34:00,1360600,4,,0,,,,9383.27792366366,1
382,16:41:00,16:41:00,362600,5,,0,,,,12636.8520968247,1
382,16:48:00,16:48:00,362209,6,,0,,,,14515.5925393391,1
383,17:10:00,17:10:00,362644,0,,0,,,,0,1
383,17:16:00,17:16:00,469731,1,,0,,,,1603.86037667292,1
383,17:21:00,17:21:00,363230,2,,0,,,,3386.24741389218,1
383,17:29:00,17:29:00,361738,3,,0,,,,6786.8524858038,1
383,17:34:00,17:34:00,1360600,4,,0,,,,9383.27792366366,1
384,07:30:00,07:30:00,8068151,0,,0,,,,65005.3523546742,1
384,07:35:00,07:35:00,5772516,1,,0,,,,66463.1176838177,1
384,07:40:00,07:40:00,366771,2,,0,,,,67584.831455914,1
384,07:45:00,07:45:00,366777,3,,0,,,,68842.3789311444,1
384,07:48:00,07:48:00,474844,4,,0,,,,69318.8523479576,1
384,07:59:00,07:59:00,2234865,5,,0,,,,72374.4049968558,1
384,08:13:00,08:13:00,383575,6,,0,,,,89686.2367588439,1
385,09:00:00,09:00:00,351095,0,,0,,,,0,1
385,09:33:00,09:33:00,367197,1,,0,,,,39353.8945236628,1
385,09:45:00,09:45:00,2234864,2,,0,,,,56627.9777337194,1
385,09:52:00,09:52:00,474862,3,,0,,,,59740.4279551672,1
385,09:56:00,09:56:00,1361925,4,,0,,,,60236.0667350471,1
385,10:01:00,10:01:00,366057,5,,0,,,,61706.4650293583,1
385,10:16:00,10:16:00,8068151,6,,0,,,,65005.3523546742,1
385,10:21:00,10:21:00,5772516,7,,0,,,,66463.1176838177,1
385,10:26:00,10:26:00,366771,8,,0,,,,67584.831455914,1
385,10:31:00,10:31:00,366777,9,,0,,,,68842.3789311444,1
385,10:34:00,10:34:00,474844,10,,0,,,,69318.8523479576,1
385,10:45:00,10:45:00,2234865,11,,0,,,,72374.4049968558,1
385,10:59:00,10:59:00,383575,12,,0,,,,89686.2367588439,1
386,11:45:00,11:45:00,351095,0,,0,,,,0,1
386,12:18:00,12:18:00,367197,1,,0,,,,39353.8945236628,1
386,12:30:00,12:30:00,2234864,2,,0,,,,56627.9777337194,1
386,12:37:00,12:37:00,474862,3,,0,,,,59740.4279551672,1
386,12:41:00,12:41:00,1361925,4,,0,,,,60236.0667350471,1
386,12:46:00,12:46:00,366057,5,,0,,,,61706.4650293583,1
386,13:01:00,13:01:00,8068151,6,,0,,,,65005.3523546742,1
386,13:06:00,13:06:00,5772516,7,,0,,,,66463.1176838177,1
386,13:11:00,13:11:00,366771,8,,0,,,,67584.831455914,1
386,13:16:00,13:16:00,366777,9,,0,,,,68842.3789311444,1
386,13:19:00,13:19:00,474844,10,,0,,,,69318.8523479576,1
386,13:30:00,13:30:00,2234865,11,,0,,,,72374.4049968558,1
386,13:44:00,13:44:00,383575,12,,0,,,,89686.2367588439,1
387,14:30:00,14:30:00,351095,0,,0,,,,0,1
387,15:03:00,15:03:00,367197,1,,0,,,,39353.8945236628,1
387,15:15:00,15:15:00,2234864,2,,0,,,,56627.9777337194,1
387,15:22:00,15:22:00,474862,3,,0,,,,59740.4279551672,1
387,15:26:00,15:26:00,1361925,4,,0,,,,60236.0667350471,1
387,15:31:00,15:31:00,366057,5,,0,,,,61706.4650293583,1
387,15:46:00,15:46:00,8068151,6,,0,,,,65005.3523546742,1
387,15:51:00,15:51:00,5772516,7,,0,,,,66463.1176838177,1
387,15:56:00,15:56:00,366771,8,,0,,,,67584.831455914,1
387,16:01:00,16:01:00,366777,9,,0,,,,68842.3789311444,1
387,16:04:00,16:04:00,474844,10,,0,,,,69318.8523479576,1
387,16:15:00,16:15:00,2234865,11,,0,,,,72374.4049968558,1
387,16:29:00,16:29:00,383575,12,,0,,,,89686.2367588439,1
388,17:15:00,17:15:00,351095,0,,0,,,,0,1
388,17:48:00,17:48:00,367197,1,,0,,,,39353.8945236628,1
388,18:00:00,18:00:00,2234864,2,,0,,,,56627.9777337194,1
388,18:07:00,18:07:00,474862,3,,0,,,,59740.4279551672,1
388,18:11:00,18:11:00,1361925,4,,0,,,,60236.0667350471,1
388,18:16:00,18:16:00,366057,5,,0,,,,61706.4650293583,1
388,18:31:00,18:31:00,8068151,6,,0,,,,65005.3523546742,1
388,18:36:00,18:36:00,5772516,7,,0,,,,66463.1176838177,1
388,18:41:00,18:41:00,366771,8,,0,,,,67584.831455914,1
388,18:46:00,18:46:00,366777,9,,0,,,,68842.3789311444,1
388,18:49:00,18:49:00,474844,10,,0,,,,69318.8523479576,1
388,19:00:00,19:00:00,2234865,11,,0,,,,72374.4049968558,1
388,19:14:00,19:14:00,383575,12,,0,,,,89686.2367588439,1
389,07:15:00,07:15:00,2231795,0,,0,,,,31751.8855639018,1
389,07:20:00,07:20:00,8059494,1,,0,,,,33634.1097258896,1
389,07:32:00,07:32:00,8060175,2,,0,,,,38614.4916404137,1
389,07:37:00,07:37:00,2231866,3,,0,,,,40320.8847451304,1
389,07:57:00,07:57:00,361735,4,,0,,,,50166.2055015925,1
389,08:06:00,08:06:00,361744,5,,0,,,,53574.4992536478,1
389,08:16:00,08:16:00,2230694,6,,0,,,,57693.9738919956,1
389,08:31:00,08:31:00,474804,7,,0,,,,64436.3012561398,1
389,08:39:00,08:39:00,475003,8,,0,,,,67700.281922235,1
39,15:45:00,15:45:00,358424,0,,0,,,,0,1
39,15:55:00,15:55:00,475001,1,,0,,,,3847.21591274712,1
39,16:01:00,16:01:00,376572,2,,0,,,,5629.38279801951,1
39,16:10:00,16:10:00,349823,3,,0,,,,7606.03723719668,1
39,16:17:00,16:17:00,1355359,4,,0,,,,11172.1091961239,1
39,16:24:00,16:24:00,475003,5,,0,,,,14153.1823098613,1
390,09:00:00,09:00:00,349823,0,,0,,,,0,1
390,09:10:00,09:10:00,475001,1,,0,,,,4560.79582663765,1
390,09:17:00,09:17:00,474801,2,,0,,,,7860.98261009272,1
390,09:32:00,09:32:00,2230689,3,,0,,,,14612.9272372962,1
390,09:42:00,09:42:00,361766,4,,0,,,,18597.7803924168,0
390,09:50:00,09:50:00,361738,5,,0,,,,21995.3334207921,1
390,10:10:00,10:10:00,2231795,6,,0,,,,31751.8855639018,1
390,10:15:00,10:15:00,8059494,7,,0,,,,33634.1097258896,1
390,10:27:00,10:27:00,8060175,8,,0,,,,38614.4916404137,1
390,10:32:00,10:32:00,2231866,9,,0,,,,40320.8847451304,1
390,10:52:00,10:52:00,361735,10,,0,,,,50166.2055015925,1
390,11:01:00,11:01:00,361744,11,,0,,,,53574.4992536478,1
390,11:11:00,11:11:00,2230694,12,,0,,,,57693.9738919956,1
390,11:26:00,11:26:00,474804,13,,0,,,,64436.3012561398,1
390,11:34:00,11:34:00,475003,14,,0,,,,67700.281922235,1
391,11:55:00,11:55:00,349823,0,,0,,,,0,1
391,12:05:00,12:05:00,475001,1,,0,,,,4560.79582663765,1
391,12:12:00,12:12:00,474801,2,,0,,,,7860.98261009272,1
391,12:27:00,12:27:00,2230689,3,,0,,,,14612.9272372962,1
391,12:37:00,12:37:00,361766,4,,0,,,,18597.7803924168,0
391,12:45:00,12:45:00,361738,5,,0,,,,21995.3334207921,1
391,13:05:00,13:05:00,2231795,6,,0,,,,31751.8855639018,1
391,13:10:00,13:10:00,8059494,7,,0,,,,33634.1097258896,1
391,13:22:00,13:22:00,8060175,8,,0,,,,38614.4916404137,1
391,13:27:00,13:27:00,2231866,9,,0,,,,40320.8847451304,1
391,13:47:00,13:47:00,361735,10,,0,,,,50166.2055015925,1
391,13:56:00,13:56:00,361744,11,,0,,,,53574.4992536478,1
391,14:06:00,14:06:00,2230694,12,,0,,,,57693.9738919956,1
391,14:21:00,14:21:00,474804,13,,0,,,,64436.3012561398,1
391,14:29:00,14:29:00,475003,14,,0,,,,67700.281922235,1
392,14:50:00,14:50:00,349823,0,,0,,,,0,1
392,15:00:00,15:00:00,475001,1,,0,,,,4560.79582663765,1
392,15:07:00,15:07:00,474801,2,,0,,,,7860.98261009272,1
392,15:22:00,15:22:00,2230689,3,,0,,,,14612.9272372962,1
392,15:32:00,15:32:00,361766,4,,0,,,,18597.7803924168,0
392,15:40:00,15:40:00,361738,5,,0,,,,21995.3334207921,1
392,16:00:00,16:00:00,2231795,6,,0,,,,31751.8855639018,1
392,16:05:00,16:05:00,8059494,7,,0,,,,33634.1097258896,1
392,16:17:00,16:17:00,8060175,8,,0,,,,38614.4916404137,1
392,16:22:00,16:22:00,2231866,9,,0,,,,40320.8847451304,1
392,16:42:00,16:42:00,361735,10,,0,,,,50166.2055015925,1
392,16:51:00,16:51:00,361744,11,,0,,,,53574.4992536478,1
392,17:01:00,17:01:00,2230694,12,,0,,,,57693.9738919956,1
392,17:16:00,17:16:00,474804,13,,0,,,,64436.3012561398,1
392,17:24:00,17:24:00,475003,14,,0,,,,67700.281922235,1
393,17:45:00,17:45:00,349823,0,,0,,,,0,1
393,17:55:00,17:55:00,475001,1,,0,,,,4560.79582663765,1
393,18:02:00,18:02:00,474801,2,,0,,,,7860.98261009272,1
393,18:17:00,18:17:00,2230689,3,,0,,,,14612.9272372962,1
393,18:27:00,18:27:00,361766,4,,0,,,,18597.7803924168,0
393,18:35:00,18:35:00,361738,5,,0,,,,21995.3334207921,1
393,18:55:00,18:55:00,2231795,6,,0,,,,31751.8855639018,1
393,19:00:00,19:00:00,8059494,7,,0,,,,33634.1097258896,1
393,19:12:00,19:12:00,8060175,8,,0,,,,38614.4916404137,1
393,19:17:00,19:17:00,2231866,9,,0,,,,40320.8847451304,1
393,19:37:00,19:37:00,361735,10,,0,,,,50166.2055015925,1
393,19:46:00,19:46:00,361744,11,,0,,,,53574.4992536478,1
393,19:56:00,19:56:00,2230694,12,,0,,,,57693.9738919956,1
393,20:11:00,20:11:00,474804,13,,0,,,,64436.3012561398,1
393,20:19:00,20:19:00,475003,14,,0,,,,67700.281922235,1
394,09:00:00,09:00:00,358424,0,,0,,,,0,0
394,09:15:00,09:15:00,363137,1,,0,,,,12575.9906432588,1
394,09:28:00,09:28:00,474795,2,,0,,,,23989.8859660099,1
394,09:44:00,09:44:00,474926,3,,0,,,,34086.4427549389,1
394,10:08:00,10:08:00,474921,4,,0,,,,53928.114985933,1
394,10:15:00,10:15:00,475030,5,,0,,,,55979.5770851587,1
394,10:36:00,10:36:00,474933,6,,0,,,,73969.9346071554,1
394,10:53:00,10:53:00,474796,7,,0,,,,84334.0408803798,1
394,11:05:00,11:05:00,475058,8,,0,,,,95829.625029305,1
395,11:40:00,11:40:00,358424,0,,0,,,,0,0
395,11:55:00,11:55:00,363137,1,,0,,,,12575.9906432588,1
395,12:08:00,12:08:00,474795,2,,0,,,,23989.8859660099,1
395,12:24:00,12:24:00,474926,3,,0,,,,34086.4427549389,1
395,12:48:00,12:48:00,474921,4,,0,,,,53928.114985933,1
395,12:55:00,12:55:00,475030,5,,0,,,,55979.5770851587,1
395,13:16:00,13:16:00,474933,6,,0,,,,73969.9346071554,1
395,13:33:00,13:33:00,474796,7,,0,,,,84334.0408803798,1
395,13:45:00,13:45:00,475058,8,,0,,,,95829.625029305,1
396,14:45:00,14:45:00,358424,0,,0,,,,0,0
396,15:00:00,15:00:00,363137,1,,0,,,,12575.9906432588,1
396,15:13:00,15:13:00,474795,2,,0,,,,23989.8859660099,1
396,15:29:00,15:29:00,474926,3,,0,,,,34086.4427549389,1
396,15:53:00,15:53:00,474921,4,,0,,,,53928.114985933,1
396,16:00:00,16:00:00,475030,5,,0,,,,55979.5770851587,1
396,16:21:00,16:21:00,474933,6,,0,,,,73969.9346071554,1
396,16:38:00,16:38:00,474796,7,,0,,,,84334.0408803798,1
396,16:50:00,16:50:00,475058,8,,0,,,,95829.625029305,1
397,17:30:00,17:30:00,358424,0,,0,,,,0,0
397,17:45:00,17:45:00,363137,1,,0,,,,12575.9906432588,1
397,17:58:00,17:58:00,474795,2,,0,,,,23989.8859660099,1
397,18:14:00,18:14:00,474926,3,,0,,,,34086.4427549389,1
397,18:38:00,18:38:00,474921,4,,0,,,,53928.114985933,1
397,18:45:00,18:45:00,475030,5,,0,,,,55979.5770851587,1
398,06:35:00,06:35:00,351095,0,,0,,,,0,1
398,06:55:00,06:55:00,8065945,1,,0,,,,18188.3033675892,1
398,07:00:00,07:00:00,361781,2,,0,,,,19716.2562829857,1
398,07:20:00,07:20:00,361779,3,,0,,,,30622.3102358137,1
398,07:35:00,07:35:00,361771,4,,0,,,,42071.5103761708,1
398,07:43:00,07:43:00,361772,5,,0,,,,43741.7927400607,1
398,08:00:00,08:00:00,1356164,6,,0,,,,58582.1681732854,1
399,12:00:00,12:00:00,351095,0,,0,,,,0,1
399,12:07:00,12:07:00,360414,1,,0,,,,3146.05037972058,1
399,12:24:00,12:24:00,8065945,2,,0,,,,18188.3033675892,1
399,12:29:00,12:29:00,361781,3,,0,,,,19716.2562829857,1
399,12:49:00,12:49:00,361779,4,,0,,,,30622.3102358137,1
399,13:04:00,13:04:00,361771,5,,0,,,,42071.5103761708,1
399,13:12:00,13:12:00,361772,6,,0,,,,43741.7927400607,1
399,13:29:00,13:29:00,1356164,7,,0,,,,58582.1681732854,1
4,09:30:00,09:30:00,358424,0,,0,,,,8.41303031514162,1
4,09:34:00,09:34:00,359119,1,,0,,,,1186.59241786596,1
4,09:41:00,09:41:00,475000,2,,0,,,,4521.10176333914,1
4,09:47:00,09:47:00,1355358,3,,0,,,,7768.80220891487,1
4,09:56:00,09:56:00,349823,4,,0,,,,10182.4846050251,1
4,10:01:00,10:01:00,350125,5,,0,,,,12678.3047182442,1
4,10:07:00,10:07:00,475003,6,,0,,,,14604.4842193026,0
4,10:15:00,10:15:00,474874,7,,0,,,,18099.200723863,1
4,10:19:00,10:19:00,351095,8,,0,,,,19186.1391351399,1
4,10:26:00,10:26:00,363327,9,,0,,,,21812.4500586889,1
4,10:33:00,10:33:00,359551,10,,0,,,,25261.2416439768,1
4,10:37:00,10:37:00,363387,11,,0,,,,27601.1899813617,1
4,10:41:00,10:41:00,1360603,12,,0,,,,29423.2613862693,1
40,16:45:00,16:45:00,358424,0,,0,,,,0,1
40,16:55:00,16:55:00,475001,1,,0,,,,3847.21591274712,1
40,17:01:00,17:01:00,376572,2,,0,,,,5629.38279801951,1
40,17:10:00,17:10:00,349823,3,,0,,,,7606.03723719668,1
40,17:17:00,17:17:00,1355359,4,,0,,,,11172.1091961239,1
40,17:24:00,17:24:00,475003,5,,0,,,,14153.1823098613,1
400,14:30:00,14:30:00,351095,0,,0,,,,0,1
400,14:37:00,14:37:00,360414,1,,0,,,,3146.05037972058,1
400,14:54:00,14:54:00,8065945,2,,0,,,,18188.3033675892,1
400,14:59:00,14:59:00,361781,3,,0,,,,19716.2562829857,1
400,15:19:00,15:19:00,361779,4,,0,,,,30622.3102358137,1
400,15:34:00,15:34:00,361771,5,,0,,,,42071.5103761708,1
400,15:42:00,15:42:00,361772,6,,0,,,,43741.7927400607,1
400,15:59:00,15:59:00,1356164,7,,0,,,,58582.1681732854,1
401,17:15:00,17:15:00,351095,0,,0,,,,0,1
401,17:22:00,17:22:00,360414,1,,0,,,,3146.05037972058,1
401,17:39:00,17:39:00,8065945,2,,0,,,,18188.3033675892,1
401,17:44:00,17:44:00,361781,3,,0,,,,19716.2562829857,1
401,18:04:00,18:04:00,361779,4,,0,,,,30622.3102358137,1
401,18:19:00,18:19:00,361771,5,,0,,,,42071.5103761708,1
401,18:27:00,18:27:00,361772,6,,0,,,,43741.7927400607,1
402,06:40:00,06:40:00,351095,0,,0,,,,0,1
402,07:00:00,07:00:00,8065945,1,,0,,,,15967.4722429002,1
402,07:05:00,07:05:00,361781,2,,0,,,,17494.6092532869,1
402,07:25:00,07:25:00,361779,3,,0,,,,28397.0506450133,1
402,07:40:00,07:40:00,361771,4,,0,,,,39841.9389751598,1
402,07:48:00,07:48:00,361772,5,,0,,,,41512.0132814128,1
403,12:00:00,12:00:00,351095,0,,0,,,,0,1
403,12:17:00,12:17:00,8065945,1,,0,,,,15967.4722429002,1
403,12:22:00,12:22:00,361781,2,,0,,,,17494.6092532869,1
403,12:42:00,12:42:00,361779,3,,0,,,,28397.0506450133,1
403,12:57:00,12:57:00,361771,4,,0,,,,39841.9389751598,1
403,13:05:00,13:05:00,361772,5,,0,,,,41512.0132814128,1
404,14:30:00,14:30:00,351095,0,,0,,,,0,1
404,14:47:00,14:47:00,8065945,1,,0,,,,15967.4722429002,1
404,14:52:00,14:52:00,361781,2,,0,,,,17494.6092532869,1
404,15:12:00,15:12:00,361779,3,,0,,,,28397.0506450133,1
404,15:27:00,15:27:00,361771,4,,0,,,,39841.9389751598,1
404,15:35:00,15:35:00,361772,5,,0,,,,41512.0132814128,1
405,17:15:00,17:15:00,351095,0,,0,,,,0,1
405,17:32:00,17:32:00,8065945,1,,0,,,,15967.4722429002,1
405,17:37:00,17:37:00,361781,2,,0,,,,17494.6092532869,1
405,17:57:00,17:57:00,361779,3,,0,,,,28397.0506450133,1
405,18:12:00,18:12:00,361771,4,,0,,,,39841.9389751598,1
405,18:20:00,18:20:00,361772,5,,0,,,,41512.0132814128,1
406,07:21:00,07:21:00,361738,0,,0,,,,26508.8208284771,1
406,07:25:00,07:25:00,474756,1,,0,,,,29244.1577666,1
406,07:36:00,07:36:00,361744,2,,0,,,,32319.9610622789,1
406,07:48:00,07:48:00,2230694,3,,0,,,,38111.2541488944,1
406,08:03:00,08:03:00,474804,4,,0,,,,48193.8585056937,1
407,08:45:00,08:45:00,358424,0,,0,,,,0,1
407,09:01:00,09:01:00,474801,1,,0,,,,7333.81586388263,1
407,09:16:00,09:16:00,2230689,2,,0,,,,19108.66323729,1
407,09:28:00,09:28:00,361766,3,,0,,,,23105.0419209359,1
407,09:36:00,09:36:00,361738,4,,0,,,,26508.8208284771,1
407,09:40:00,09:40:00,474756,5,,0,,,,29244.1577666,1
407,09:51:00,09:51:00,361744,6,,0,,,,32319.9610622789,1
407,10:03:00,10:03:00,2230694,7,,0,,,,38111.2541488944,1
407,10:18:00,10:18:00,474804,8,,0,,,,48193.8585056937,1
408,10:45:00,10:45:00,358424,0,,0,,,,0,1
408,11:01:00,11:01:00,474801,1,,0,,,,7333.81586388263,1
408,11:16:00,11:16:00,2230689,2,,0,,,,19108.66323729,1
408,11:28:00,11:28:00,361766,3,,0,,,,23105.0419209359,1
408,11:36:00,11:36:00,361738,4,,0,,,,26508.8208284771,1
408,11:40:00,11:40:00,474756,5,,0,,,,29244.1577666,1
408,11:51:00,11:51:00,361744,6,,0,,,,32319.9610622789,1
408,12:03:00,12:03:00,2230694,7,,0,,,,38111.2541488944,1
408,12:18:00,12:18:00,474804,8,,0,,,,48193.8585056937,1
409,13:00:00,13:00:00,358424,0,,0,,,,0,1
409,13:16:00,13:16:00,474801,1,,0,,,,7333.81586388263,1
409,13:31:00,13:31:00,2230689,2,,0,,,,19108.66323729,1
409,13:43:00,13:43:00,361766,3,,0,,,,23105.0419209359,1
409,13:51:00,13:51:00,361738,4,,0,,,,26508.8208284771,1
409,13:55:00,13:55:00,474756,5,,0,,,,29244.1577666,1
409,14:06:00,14:06:00,361744,6,,0,,,,32319.9610622789,1
409,14:18:00,14:18:00,2230694,7,,0,,,,38111.2541488944,1
409,14:33:00,14:33:00,474804,8,,0,,,,48193.8585056937,1
41,17:45:00,17:45:00,358424,0,,0,,,,0,1
41,17:55:00,17:55:00,475001,1,,0,,,,3847.21591274712,1
41,18:01:00,18:01:00,376572,2,,0,,,,5629.38279801951,1
41,18:10:00,18:10:00,349823,3,,0,,,,7606.03723719668,1
41,18:17:00,18:17:00,1355359,4,,0,,,,11172.1091961239,1
41,18:24:00,18:24:00,475003,5,,0,,,,14153.1823098613,1
410,15:15:00,15:15:00,358424,0,,0,,,,0,1
410,15:31:00,15:31:00,474801,1,,0,,,,7333.81586388263,1
410,15:46:00,15:46:00,2230689,2,,0,,,,19108.66323729,1
410,15:58:00,15:58:00,361766,3,,0,,,,23105.0419209359,1
410,16:06:00,16:06:00,361738,4,,0,,,,26508.8208284771,1
410,16:10:00,16:10:00,474756,5,,0,,,,29244.1577666,1
410,16:21:00,16:21:00,361744,6,,0,,,,32319.9610622789,1
410,16:33:00,16:33:00,2230694,7,,0,,,,38111.2541488944,1
410,16:48:00,16:48:00,474804,8,,0,,,,48193.8585056937,1
411,17:30:00,17:30:00,358424,0,,0,,,,0,1
411,17:46:00,17:46:00,474801,1,,0,,,,7333.81586388263,1
411,18:01:00,18:01:00,2230689,2,,0,,,,19108.66323729,1
411,18:13:00,18:13:00,361766,3,,0,,,,23105.0419209359,1
411,18:21:00,18:21:00,361738,4,,0,,,,26508.8208284771,1
411,18:25:00,18:25:00,474756,5,,0,,,,29244.1577666,1
42,18:45:00,18:45:00,358424,0,,0,,,,0,1
42,18:55:00,18:55:00,475001,1,,0,,,,3847.21591274712,1
42,19:01:00,19:01:00,376572,2,,0,,,,5629.38279801951,1
42,19:10:00,19:10:00,349823,3,,0,,,,7606.03723719668,1
42,19:17:00,19:17:00,1355359,4,,0,,,,11172.1091961239,1
42,19:24:00,19:24:00,475003,5,,0,,,,14153.1823098613,1
43,19:45:00,19:45:00,358424,0,,0,,,,0,1
43,19:55:00,19:55:00,475001,1,,0,,,,3847.21591274712,1
43,20:01:00,20:01:00,376572,2,,0,,,,5629.38279801951,1
43,20:10:00,20:10:00,349823,3,,0,,,,7606.03723719668,1
44,07:15:00,07:15:00,358424,0,,0,,,,0,1
44,07:25:00,07:25:00,475001,1,,0,,,,3847.21591274712,1
44,07:31:00,07:31:00,376572,2,,0,,,,5629.38279801951,1
44,07:40:00,07:40:00,349823,3,,0,,,,7606.03723719668,1
44,07:47:00,07:47:00,1355359,4,,0,,,,11172.1091961239,1
44,07:54:00,07:54:00,475003,5,,0,,,,14153.1823098613,1
45,08:15:00,08:15:00,358424,0,,0,,,,0,1
45,08:25:00,08:25:00,475001,1,,0,,,,3847.21591274712,1
45,08:31:00,08:31:00,376572,2,,0,,,,5629.38279801951,1
45,08:40:00,08:40:00,349823,3,,0,,,,7606.03723719668,1
45,08:47:00,08:47:00,1355359,4,,0,,,,11172.1091961239,1
45,08:54:00,08:54:00,475003,5,,0,,,,14153.1823098613,1
46,09:15:00,09:15:00,358424,0,,0,,,,0,1
46,09:25:00,09:25:00,475001,1,,0,,,,3847.21591274712,1
46,09:31:00,09:31:00,376572,2,,0,,,,5629.38279801951,1
46,09:40:00,09:40:00,349823,3,,0,,,,7606.03723719668,1
46,09:47:00,09:47:00,1355359,4,,0,,,,11172.1091961239,1
46,09:54:00,09:54:00,475003,5,,0,,,,14153.1823098613,1
47,10:15:00,10:15:00,358424,0,,0,,,,0,1
47,10:25:00,10:25:00,475001,1,,0,,,,3847.21591274712,1
47,10:31:00,10:31:00,376572,2,,0,,,,5629.38279801951,1
47,10:40:00,10:40:00,349823,3,,0,,,,7606.03723719668,1
47,10:47:00,10:47:00,1355359,4,,0,,,,11172.1091961239,1
47,10:54:00,10:54:00,475003,5,,0,,,,14153.1823098613,1
48,11:15:00,11:15:00,358424,0,,0,,,,0,1
48,11:25:00,11:25:00,475001,1,,0,,,,3847.21591274712,1
48,11:31:00,11:31:00,376572,2,,0,,,,5629.38279801951,1
48,11:40:00,11:40:00,349823,3,,0,,,,7606.03723719668,1
48,11:47:00,11:47:00,1355359,4,,0,,,,11172.1091961239,1
48,11:54:00,11:54:00,475003,5,,0,,,,14153.1823098613,1
49,12:15:00,12:15:00,358424,0,,0,,,,0,1
49,12:25:00,12:25:00,475001,1,,0,,,,3847.21591274712,1
49,12:31:00,12:31:00,376572,2,,0,,,,5629.38279801951,1
49,12:40:00,12:40:00,349823,3,,0,,,,7606.03723719668,1
49,12:47:00,12:47:00,1355359,4,,0,,,,11172.1091961239,1
49,12:54:00,12:54:00,475003,5,,0,,,,14153.1823098613,1
5,11:00:00,11:00:00,358424,0,,0,,,,8.41303031514162,1
5,11:04:00,11:04:00,359119,1,,0,,,,1186.59241786596,1
5,11:11:00,11:11:00,475000,2,,0,,,,4521.10176333914,1
5,11:17:00,11:17:00,1355358,3,,0,,,,7768.80220891487,1
5,11:26:00,11:26:00,349823,4,,0,,,,10182.4846050251,1
5,11:31:00,11:31:00,350125,5,,0,,,,12678.3047182442,1
5,11:37:00,11:37:00,475003,6,,0,,,,14604.4842193026,0
5,11:45:00,11:45:00,474874,7,,0,,,,18099.200723863,1
5,11:49:00,11:49:00,351095,8,,0,,,,19186.1391351399,1
5,11:56:00,11:56:00,363327,9,,0,,,,21812.4500586889,1
5,12:03:00,12:03:00,359551,10,,0,,,,25261.2416439768,1
5,12:07:00,12:07:00,363387,11,,0,,,,27601.1899813617,1
5,12:11:00,12:11:00,1360603,12,,0,,,,29423.2613862693,1
